logiProb,poisProb,Obs,model
0.457933322,0.5106636,1,M6
0.556193617,0.528572297,1,M6
0.621712888,0.614683526,1,M6
0.507678735,0.544485412,0,M6
0.42699773,0.489568293,0,M6
0.458057754,0.510613768,0,M6
0.33542895,0.343463161,0,M6
0.58801444,0.564637469,0,M6
0.638480713,0.526729405,1,M6
0.809602282,0.771850349,1,M6
0.772794801,0.690759368,1,M6
0.673417125,0.649542105,0,M6
0.712303501,0.641763092,1,M6
0.749195385,0.670497138,1,M6
0.834707797,0.791821872,1,M6
0.637134656,0.526086598,1,M6
0.58640517,0.565576169,1,M6
0.772087523,0.690244878,1,M6
0.809651039,0.77136063,1,M6
0.673750248,0.649853865,0,M6
0.834641685,0.792504358,1,M6
0.748419234,0.670658618,1,M6
0.711695146,0.640528539,1,M6
0.774930096,0.651496674,1,M6
0.543613333,0.504546641,0,M6
0.90872872,0.862219252,1,M6
0.772166233,0.646293473,1,M6
0.313166043,0.407923945,0,M6
0.444246275,0.407064439,0,M6
0.686341473,0.668652022,1,M6
0.786927109,0.742402032,1,M6
0.441209384,0.445302393,1,M6
0.281799183,0.351102338,0,M6
0.622090418,0.582877208,0,M6
0.812169112,0.68582018,1,M6
0.582963381,0.532365464,1,M6
0.508339957,0.527303774,1,M6
0.810213406,0.697972786,0,M6
0.362222466,0.45058741,1,M6
0.811371972,0.698056033,0,M6
0.361691647,0.451520004,0,M6
0.35886375,0.450347633,1,M6
0.810345121,0.698155054,1,M6
0.809451865,0.698182137,1,M6
0.808609509,0.662102774,1,M6
0.369803076,0.510976083,0,M6
0.59504523,0.577985229,0,M6
0.80760229,0.661867425,1,M6
0.623879299,0.608377579,1,M6
0.368282877,0.508555854,1,M6
0.598531319,0.578432114,1,M6
0.365851884,0.507232934,1,M6
0.597075655,0.578701081,1,M6
0.623713772,0.607831638,1,M6
0.808198595,0.663991929,1,M6
0.620511109,0.607793919,1,M6
0.808195984,0.664464298,0,M6
0.686600182,0.662438498,1,M6
0.53155578,0.503801301,1,M6
0.476587505,0.489170747,1,M6
0.686956917,0.662847772,1,M6
0.886545341,0.784488515,1,M6
0.725673252,0.685623088,0,M6
0.531887777,0.504190098,1,M6
0.242641262,0.378637122,0,M6
0.560434989,0.570941702,0,M6
0.475297536,0.489781765,1,M6
0.531922469,0.504184303,0,M6
0.24168692,0.377571891,1,M6
0.475318143,0.490741583,0,M6
0.561529724,0.570767323,0,M6
0.686923348,0.662068241,1,M6
0.648778953,0.607541238,1,M6
0.687807978,0.66236793,0,M6
0.886829628,0.786342132,1,M6
0.648029572,0.606871507,1,M6
0.725587859,0.684089796,0,M6
0.619786903,0.557293994,1,M6
0.886367552,0.787207209,1,M6
0.726563897,0.665026819,1,M6
0.722314269,0.682598758,1,M6
0.468443927,0.511764065,1,M6
0.488743781,0.511681512,1,M6
0.604734546,0.614103336,0,M6
0.533776272,0.541655874,0,M6
0.618963146,0.557563374,0,M6
0.735293328,0.661882962,0,M6
0.881309246,0.803220933,1,M6
0.728223999,0.665243568,1,M6
0.682921368,0.627371883,1,M6
0.605369744,0.614448948,1,M6
0.765754415,0.758075462,1,M6
0.466367081,0.511399481,1,M6
0.425225515,0.481628064,0,M6
0.536204795,0.543785274,1,M6
0.360429554,0.313524195,0,M6
0.250245566,0.332575276,0,M6
0.486342604,0.511233279,1,M6
0.604285319,0.614172289,1,M6
0.430499131,0.415716914,0,M6
0.465812615,0.511638503,1,M6
0.425950915,0.481722601,0,M6
0.535637212,0.543543788,1,M6
0.360544956,0.314456797,0,M6
0.487781944,0.511990364,0,M6
0.25039343,0.332370838,1,M6
0.433524543,0.416753902,0,M6
0.767466749,0.697768328,1,M6
0.734528521,0.661224818,1,M6
0.618003202,0.556283774,1,M6
0.681835017,0.626704518,1,M6
0.811165563,0.821925246,1,M6
0.727427039,0.664675845,1,M6
0.763114305,0.75678983,0,M6
0.879761797,0.801939843,1,M6
0.809366144,0.821381438,1,M6
0.73285038,0.661510249,1,M6
0.614364712,0.554380696,1,M6
0.767700525,0.697261333,1,M6
0.72826614,0.665633715,0,M6
0.878662837,0.800980964,1,M6
0.68221423,0.627507573,1,M6
0.759974665,0.75628167,1,M6
0.719432532,0.638041563,1,M6
0.726275522,0.678002292,1,M6
0.25356384,0.325164348,1,M6
0.304471014,0.312405706,1,M6
0.871663227,0.809059316,1,M6
0.527743689,0.54379808,1,M6
0.47387476,0.439039114,0,M6
0.584661389,0.618988358,1,M6
0.313752464,0.327030207,0,M6
0.757595771,0.700497373,1,M6
0.233352922,0.303593795,0,M6
0.902347443,0.779711256,1,M6
0.767445161,0.697684093,0,M6
0.488089109,0.460149253,1,M6
0.818206426,0.784640933,1,M6
0.347660423,0.349344251,1,M6
0.347642792,0.349112968,0,M6
0.818119184,0.785690612,1,M6
0.81696631,0.784478064,1,M6
0.600566858,0.60418447,0,M6
0.622290811,0.58710909,1,M6
0.495145456,0.501558385,0,M6
0.622111059,0.58770273,0,M6
0.495849567,0.501086016,0,M6
0.606008806,0.604485218,0,M6
0.606763982,0.604513869,0,M6
0.71013235,0.659317925,1,M6
0.657360053,0.622396746,1,M6
0.710321917,0.660193305,1,M6
0.567552898,0.571870035,1,M6
0.493759984,0.526667725,0,M6
0.654666525,0.620992685,1,M6
0.717768106,0.667519209,1,M6
0.323713935,0.419251676,0,M6
0.491246828,0.526958588,1,M6
0.608812702,0.618638798,0,M6
0.568186175,0.572454941,1,M6
0.324227872,0.417634076,0,M6
0.611002976,0.618098747,0,M6
0.491849594,0.527462045,0,M6
0.565618911,0.57172378,1,M6
0.836868729,0.749929264,1,M6
0.606186012,0.578422308,1,M6
0.716578641,0.666708356,1,M6
0.836360718,0.750053267,1,M6
0.657682498,0.621650957,1,M6
0.718676716,0.667369188,0,M6
0.605454735,0.578290738,1,M6
0.656983881,0.620894778,1,M6
0.65004915,0.576283173,0,M6
0.579150335,0.548795664,0,M6
0.479892256,0.51866161,0,M6
0.566019075,0.603695981,0,M6
0.47628443,0.488145605,0,M6
0.386760407,0.410691208,0,M6
0.731123595,0.657542593,1,M6
0.645211079,0.638027002,1,M6
0.681951304,0.686634824,1,M6
0.649382968,0.577997368,0,M6
0.793960966,0.750374503,1,M6
0.725559843,0.692288539,1,M6
0.57814492,0.547175289,1,M6
0.268290323,0.303748162,0,M6
0.497478978,0.517925007,0,M6
0.540213942,0.504616182,0,M6
0.480746242,0.519512594,0,M6
0.566099646,0.603476785,1,M6
0.387422959,0.412291548,1,M6
0.268028323,0.304146922,0,M6
0.47893651,0.489338808,0,M6
0.576321617,0.546018363,1,M6
0.482336845,0.521371395,0,M6
0.540170262,0.503726567,1,M6
0.566019667,0.602120985,0,M6
0.497434675,0.518008057,0,M6
0.475803858,0.48793394,1,M6
0.386518043,0.41135618,1,M6
0.682555739,0.688811885,1,M6
0.867157989,0.839927936,1,M6
0.64716287,0.639996963,1,M6
0.649299592,0.579754685,1,M6
0.73037345,0.656925618,0,M6
0.727699192,0.693057092,1,M6
0.793743406,0.750708122,1,M6
0.711352312,0.67359969,1,M6
0.647107521,0.639310882,1,M6
0.866845398,0.840404068,1,M6
0.73012301,0.656430374,0,M6
0.679708152,0.689162487,1,M6
0.791799967,0.750353087,1,M6
0.648858003,0.580419385,0,M6
0.728787733,0.693698204,0,M6
0.712007963,0.673808592,1,M6
0.44095783,0.427925051,0,M6
0.44096963,0.428005773,0,M6
0.751785201,0.720954453,1,M6
0.751533373,0.720215818,1,M6
0.649876717,0.633296106,0,M6
0.681183714,0.674624679,0,M6
0.565776683,0.518751349,1,M6
0.533366698,0.501062147,1,M6
0.652262185,0.6339366,1,M6
0.681020694,0.673177711,1,M6
0.564982672,0.519918426,0,M6
0.533368115,0.503557768,1,M6
0.560884157,0.518468981,1,M6
0.53033065,0.502638734,1,M6
0.654056248,0.634113889,1,M6
0.683610658,0.67156338,1,M6
0.654707332,0.634692616,0,M6
0.681535095,0.670877403,1,M6
0.690869134,0.613633818,1,M6
0.778182769,0.71748371,1,M6
0.766804899,0.667851073,1,M6
0.519367244,0.574560946,1,M6
0.496320997,0.425793373,1,M6
0.409310842,0.436059587,0,M6
0.423842512,0.500275941,0,M6
0.51913725,0.574284159,0,M6
0.496482813,0.425383985,1,M6
0.407387589,0.435438923,1,M6
0.425451816,0.500879755,0,M6
0.691151512,0.613868641,1,M6
0.712451516,0.755781343,0,M6
0.765010019,0.668054761,0,M6
0.712255698,0.75621862,0,M6
0.777839234,0.716619201,1,M6
0.689746177,0.612415591,1,M6
0.626802681,0.590244965,1,M6
0.764183874,0.66760992,1,M6
0.745359704,0.701256761,1,M6
0.77644961,0.715696174,1,M6
0.589691351,0.600866269,1,M6
0.62638543,0.600446284,1,M6
0.438862163,0.430221123,0,M6
0.45292782,0.466049903,1,M6
0.756364324,0.743088639,1,M6
0.630487201,0.592168703,1,M6
0.808420897,0.741182937,1,M6
0.588058088,0.573027159,1,M6
0.746137574,0.701214478,1,M6
0.662388112,0.650641313,1,M6
0.737703085,0.62433725,1,M6
0.366548152,0.417534862,0,M6
0.625104394,0.598604033,1,M6
0.438865655,0.430591688,1,M6
0.589094068,0.599597808,0,M6
0.452903782,0.465951436,1,M6
0.462007953,0.527985314,1,M6
0.545327454,0.51459903,0,M6
0.575816238,0.529092856,1,M6
0.364990346,0.415964291,1,M6
0.624303028,0.598287274,1,M6
0.589613188,0.59958342,1,M6
0.436957794,0.429770695,1,M6
0.450227794,0.464882647,1,M6
0.574243757,0.528347921,1,M6
0.462880996,0.527695857,0,M6
0.546845293,0.515021098,0,M6
0.630301151,0.593265786,1,M6
0.590286714,0.574958618,0,M6
0.807393141,0.739955459,1,M6
0.75767178,0.744816652,1,M6
0.747673195,0.699816443,1,M6
0.643490211,0.627261974,0,M6
0.662278008,0.651775751,0,M6
0.736470515,0.627094929,1,M6
0.807608623,0.740235934,1,M6
0.589875823,0.575215826,1,M6
0.631888498,0.594441407,0,M6
0.74779916,0.699003648,1,M6
0.73483593,0.627932822,1,M6
0.757423067,0.745174403,1,M6
0.660106724,0.6501782,1,M6
0.643207548,0.626291398,0,M6
0.596758421,0.584174741,0,M6
0.619469068,0.572199558,0,M6
0.597504261,0.58495515,0,M6
0.598341608,0.585091976,0,M6
0.617654755,0.571297462,0,M6
0.617193177,0.571273853,1,M6
0.624048516,0.558092936,1,M6
0.597894835,0.637027959,0,M6
0.622331558,0.555733606,1,M6
0.550495409,0.545671922,0,M6
0.622036818,0.554848101,1,M6
0.550752197,0.54463101,0,M6
0.597512667,0.638031312,1,M6
0.667086596,0.642052717,1,M6
0.597414103,0.638494568,1,M6
0.665262668,0.641599408,1,M6
0.631351976,0.591172602,0,M6
0.701466114,0.689202732,1,M6
0.604749987,0.562522572,0,M6
0.507983005,0.500458582,1,M6
0.591826875,0.582041959,1,M6
0.708072377,0.681794566,1,M6
0.608085405,0.595548818,1,M6
0.629725727,0.59142763,1,M6
0.698889212,0.686880877,1,M6
0.501855174,0.494033259,0,M6
0.604546634,0.562681156,1,M6
0.511181111,0.502163408,0,M6
0.593662294,0.582232641,0,M6
0.604443821,0.563868325,1,M6
0.501819368,0.49354982,0,M6
0.594200497,0.582037243,1,M6
0.509044367,0.501247599,1,M6
0.629298945,0.590859581,0,M6
0.608003892,0.594060857,1,M6
0.705609908,0.681663828,1,M6
0.70043696,0.687489556,0,M6
0.629091878,0.590133904,1,M6
0.707450339,0.681517214,0,M6
0.6081113,0.594943306,1,M6
0.699770304,0.687791377,1,M6
0.679519683,0.651966015,1,M6
0.487242464,0.488591008,0,M6
0.53641041,0.523567283,1,M6
0.665160227,0.563626202,1,M6
0.722904487,0.701197726,0,M6
0.679479118,0.651874874,1,M6
0.648392847,0.578564446,1,M6
0.809612428,0.725945955,1,M6
0.739193732,0.666382808,1,M6
0.384435518,0.391621748,0,M6
0.542779404,0.611815295,1,M6
0.589753418,0.582506023,0,M6
0.486613129,0.488298043,0,M6
0.362997532,0.433123656,0,M6
0.572629598,0.58225509,0,M6
0.542425957,0.61177604,0,M6
0.385275148,0.390892336,0,M6
0.538842112,0.524687335,0,M6
0.461426242,0.528837889,0,M6
0.362941194,0.432586345,0,M6
0.590085081,0.58229933,0,M6
0.571762594,0.580976245,1,M6
0.462834461,0.5296579,0,M6
0.538586654,0.524572052,1,M6
0.489356074,0.488859165,0,M6
0.625303168,0.594854815,1,M6
0.795582032,0.780376427,1,M6
0.664275226,0.564286318,1,M6
0.806448844,0.725877468,1,M6
0.67832096,0.649847452,1,M6
0.646468427,0.579091108,1,M6
0.72057314,0.702015422,0,M6
0.736733634,0.666779313,1,M6
0.624749847,0.596006421,1,M6
0.646182539,0.578849053,1,M6
0.793291053,0.779368009,1,M6
0.660894491,0.562646698,1,M6
0.737077193,0.666916354,0,M6
0.806196813,0.726178774,0,M6
0.719460637,0.702233046,1,M6
0.678383686,0.649307395,0,M6
0.490760287,0.51229018,0,M6
0.716678229,0.631297721,0,M6
0.490989019,0.512286108,0,M6
0.490320923,0.512316588,1,M6
0.716599981,0.629997377,1,M6
0.715323235,0.629548918,1,M6
0.516113698,0.502495922,1,M6
0.646562004,0.634918754,1,M6
0.695878357,0.663811579,1,M6
0.572113772,0.534987803,0,M6
0.517412003,0.503061045,1,M6
0.571626991,0.535656835,1,M6
0.647666055,0.634322881,1,M6
0.518043377,0.502949621,0,M6
0.646959625,0.633179758,1,M6
0.69442148,0.66518608,0,M6
0.629283449,0.648985425,0,M6
0.694227735,0.665259814,0,M6
0.583133491,0.521000939,1,M6
0.633357081,0.622648011,1,M6
0.630573062,0.648556835,0,M6
0.688855686,0.591749675,0,M6
0.579984057,0.539181703,0,M6
0.52335204,0.593731153,0,M6
0.583178347,0.521717134,0,M6
0.790658801,0.742754647,0,M6
0.580345981,0.539103088,0,M6
0.582840335,0.520170922,0,M6
0.690776282,0.59248938,0,M6
0.632308218,0.623198491,1,M6
0.392467168,0.413824686,0,M6
0.52146809,0.594395949,0,M6
0.630839449,0.650149015,0,M6
0.391088907,0.412958458,1,M6
0.63350484,0.62336827,0,M6
0.520844449,0.59462499,0,M6
0.628742785,0.650411319,1,M6
0.644876308,0.614795949,1,M6
0.791395409,0.745120813,0,M6
0.690006157,0.590523816,0,M6
0.646688584,0.606043866,1,M6
0.791687987,0.745420661,0,M6
0.570490195,0.574216428,1,M6
0.691365026,0.590692247,0,M6
0.485748749,0.556061611,0,M6
0.567564672,0.57805524,0,M6
0.857876764,0.79945821,1,M6
0.640675789,0.613395751,1,M6
0.76398435,0.708389858,1,M6
0.708101123,0.616871174,1,M6
0.64555778,0.606990024,1,M6
0.286159494,0.33771345,0,M6
0.575037225,0.576686478,1,M6
0.586965747,0.604873648,1,M6
0.425968095,0.458954569,0,M6
0.543187378,0.524031529,0,M6
0.491541239,0.558647645,1,M6
0.335597355,0.424627962,0,M6
0.568612248,0.5795292,1,M6
0.574002562,0.575288241,1,M6
0.42609565,0.458412928,0,M6
0.58665918,0.604527853,1,M6
0.286744802,0.337151802,0,M6
0.337967241,0.424717984,0,M6
0.564105732,0.577557288,1,M6
0.543215484,0.523591629,0,M6
0.491754834,0.558865943,0,M6
0.634250661,0.56076342,0,M6
0.640082168,0.61311546,1,M6
0.856352012,0.800424354,1,M6
0.760969584,0.707069598,1,M6
0.707866217,0.616167693,0,M6
0.668377065,0.663346923,1,M6
0.650926716,0.609461864,0,M6
0.823535872,0.746766184,1,M6
0.856882837,0.80058788,0,M6
0.634846021,0.561319403,0,M6
0.638912096,0.61265391,1,M6
0.761252993,0.706998256,0,M6
0.65026078,0.608728691,1,M6
0.822235519,0.745883798,1,M6
0.668205158,0.662274433,1,M6
0.707390848,0.615724513,1,M6
0.589598401,0.591837306,1,M6
0.614557954,0.559117928,0,M6
0.589917822,0.590308737,1,M6
0.588203298,0.589069433,1,M6
0.615138768,0.561078643,1,M6
0.614280125,0.560447489,1,M6
0.488284578,0.465265624,0,M6
0.707581887,0.701981589,1,M6
0.596110809,0.609005325,0,M6
0.486346037,0.464390701,1,M6
0.605600131,0.573795743,0,M6
0.486748815,0.464269181,0,M6
0.594933659,0.608574051,0,M6
0.705992267,0.701433631,1,M6
0.594008653,0.60866434,1,M6
0.705634133,0.700679076,0,M6
0.606745607,0.574629722,1,M6
0.606570841,0.575189094,1,M6
0.733601587,0.69040992,0,M6
0.583069351,0.529242299,0,M6
0.451342046,0.473650257,0,M6
0.52816067,0.511714435,1,M6
0.62020725,0.645938331,1,M6
0.733253664,0.690485378,0,M6
0.666790485,0.658790163,0,M6
0.583733047,0.528726654,1,M6
0.451978033,0.472517926,1,M6
0.526624455,0.511204865,1,M6
0.61948967,0.645505492,1,M6
0.583585189,0.581212209,0,M6
0.523871722,0.510255636,1,M6
0.453347807,0.473542748,0,M6
0.584641087,0.581462546,0,M6
0.619847838,0.64588234,1,M6
0.669630603,0.661014663,1,M6
0.620048248,0.592569655,1,M6
0.669941285,0.66124834,1,M6
0.730657901,0.689337308,1,M6
0.578881788,0.526872408,1,M6
0.618548099,0.591925178,1,M6
0.730478595,0.689819683,0,M6
0.665130543,0.661531816,1,M6
0.578181413,0.525970634,1,M6
0.531680338,0.496113513,0,M6
0.526683525,0.486013271,0,M6
0.584035345,0.561702995,0,M6
0.766208891,0.755799571,1,M6
0.665156672,0.661839378,0,M6
0.578292792,0.596834818,0,M6
0.807241412,0.771887788,1,M6
0.704919686,0.638954158,1,M6
0.672010392,0.670450348,1,M6
0.62005514,0.6170067,1,M6
0.351392733,0.40107718,1,M6
0.407737262,0.38885627,0,M6
0.625638752,0.570664779,1,M6
0.587235896,0.563855491,0,M6
0.487247721,0.554444236,0,M6
0.534113,0.49603794,0,M6
0.354245165,0.40195762,0,M6
0.407987763,0.388798193,0,M6
0.524361222,0.486397611,1,M6
0.505683127,0.424726684,0,M6
0.624662009,0.571043426,1,M6
0.487063983,0.554289796,1,M6
0.534477569,0.495271346,0,M6
0.508561364,0.425283956,0,M6
0.586142563,0.563780816,1,M6
0.524106358,0.486883584,0,M6
0.803913345,0.770514778,1,M6
0.580300144,0.596160392,1,M6
0.765165268,0.754480968,1,M6
0.662388686,0.663011993,0,M6
0.62085319,0.617819725,0,M6
0.702022661,0.639238746,1,M6
0.684329746,0.725144214,1,M6
0.672549998,0.668042319,1,M6
0.80403664,0.769009851,1,M6
0.620365546,0.618238163,1,M6
0.579728901,0.595369525,0,M6
0.764893927,0.754496995,0,M6
0.685239033,0.726793337,1,M6
0.663101106,0.662795634,0,M6
0.701530046,0.639941149,1,M6
0.673968439,0.670086744,0,M6
0.782005893,0.730256623,0,M7
0.448426378,0.435792678,1,M7
0.44929391,0.436156458,1,M7
0.452697755,0.43792355,1,M7
0.778952829,0.728408047,1,M7
0.778955405,0.728351344,1,M7
0.518478976,0.604582586,0,M7
0.518451753,0.464287219,1,M7
0.714985919,0.571483517,1,M7
0.725272667,0.699600922,1,M7
0.52047413,0.606624096,1,M7
0.520033927,0.465419054,1,M7
0.519709626,0.60740902,0,M7
0.523167547,0.467138377,1,M7
0.71501885,0.570555416,1,M7
0.721794613,0.698404822,1,M7
0.71242188,0.569177716,0,M7
0.717725413,0.695820251,0,M7
0.585496251,0.567600022,0,M7
0.665480813,0.642646298,1,M7
0.840332602,0.779404224,1,M7
0.350404006,0.394715854,0,M7
0.668950287,0.629275221,0,M7
0.581168032,0.550684365,1,M7
0.59067951,0.569911333,1,M7
0.840808855,0.780751689,0,M7
0.59290669,0.607245727,1,M7
0.665366883,0.641927815,1,M7
0.353228816,0.395587239,1,M7
0.668139323,0.628825004,1,M7
0.638735878,0.562666136,0,M7
0.58125991,0.550599461,1,M7
0.670347166,0.630196577,1,M7
0.355990224,0.396878334,1,M7
0.578671416,0.549159556,0,M7
0.638717384,0.562651483,0,M7
0.594367906,0.60716187,1,M7
0.666037884,0.642352026,0,M7
0.838979778,0.778855627,1,M7
0.586493943,0.569289137,0,M7
0.593252312,0.60685197,0,M7
0.666135616,0.642201954,1,M7
0.588145458,0.569775577,1,M7
0.838905945,0.778052547,1,M7
0.683435123,0.581644879,1,M7
0.616517227,0.621043736,0,M7
0.367056757,0.376921051,0,M7
0.350824342,0.571913974,0,M7
0.542587878,0.610810859,0,M7
0.681397249,0.69691042,0,M7
0.639855164,0.583035311,1,M7
0.71824075,0.689587211,1,M7
0.546699934,0.460924362,1,M7
0.838309887,0.606162681,1,M7
0.833860298,0.775884702,1,M7
0.684116582,0.581861355,1,M7
0.506601499,0.558111764,0,M7
0.510043528,0.506282113,0,M7
0.465849723,0.566638976,1,M7
0.612251099,0.617891994,1,M7
0.36689385,0.376784952,1,M7
0.544582211,0.612178351,1,M7
0.353383265,0.574255632,1,M7
0.504458857,0.557219159,0,M7
0.509253228,0.50518515,1,M7
0.753487683,0.610229814,0,M7
0.67827617,0.695632821,0,M7
0.612263422,0.618776136,0,M7
0.3709298,0.378685803,1,M7
0.547803334,0.61364737,1,M7
0.354922568,0.574284004,1,M7
0.75542017,0.611003402,1,M7
0.681917668,0.697563613,1,M7
0.720158076,0.689303787,1,M7
0.742056551,0.624064814,1,M7
0.677548462,0.57840179,0,M7
0.636034456,0.58129374,0,M7
0.547583064,0.461039614,1,M7
0.829418318,0.772599513,1,M7
0.836631214,0.604333525,1,M7
0.465129271,0.565949114,1,M7
0.7420526,0.623478557,1,M7
0.720883347,0.689467012,1,M7
0.678282421,0.57884911,1,M7
0.545670279,0.459646774,0,M7
0.838421846,0.605495671,1,M7
0.465978316,0.566135264,1,M7
0.635707814,0.580851665,1,M7
0.828830046,0.771290768,1,M7
0.36176793,0.453682865,0,M7
0.362145464,0.454557918,0,M7
0.81214218,0.701528042,1,M7
0.812005429,0.701441607,1,M7
0.436378387,0.525368369,1,M7
0.764103426,0.655189934,0,M7
0.720566663,0.713662783,1,M7
0.436189693,0.524379278,1,M7
0.4962653,0.448667846,0,M7
0.436057917,0.523820856,1,M7
0.494161195,0.446535124,1,M7
0.764112864,0.655337033,1,M7
0.721214269,0.714046055,1,M7
0.763567302,0.655002813,1,M7
0.72155647,0.712665956,1,M7
0.446156325,0.430558236,0,M7
0.684436321,0.57315855,1,M7
0.616835966,0.645659377,0,M7
0.752132878,0.72296761,0,M7
0.535359187,0.614864707,0,M7
0.620876852,0.627634778,1,M7
0.608615745,0.528796429,0,M7
0.445944708,0.42944307,0,M7
0.684264278,0.570841713,0,M7
0.615753895,0.644779682,1,M7
0.608560619,0.552488548,0,M7
0.445860242,0.42925227,1,M7
0.684395839,0.569991719,1,M7
0.607774492,0.550930477,1,M7
0.616026983,0.646104622,0,M7
0.621618623,0.630098043,1,M7
0.753044055,0.722764973,1,M7
0.534773273,0.616694387,1,M7
0.622188399,0.630322638,1,M7
0.607088628,0.526759353,1,M7
0.753383165,0.722399881,1,M7
0.534306814,0.617460226,0,M7
0.605487574,0.525644322,1,M7
0.754221655,0.679016393,0,M7
0.635220388,0.625237736,1,M7
0.45272392,0.48785258,1,M7
0.366109774,0.541678748,1,M7
0.670608789,0.670438263,1,M7
0.777297254,0.784969954,1,M7
0.816286205,0.63438167,1,M7
0.593424002,0.545530745,1,M7
0.755355554,0.67897877,1,M7
0.550440622,0.509142634,0,M7
0.478970251,0.547259457,0,M7
0.49472908,0.419973803,0,M7
0.4189023,0.366421397,0,M7
0.632995762,0.622720848,1,M7
0.365741338,0.541849906,1,M7
0.55100613,0.510148942,0,M7
0.452018228,0.487534897,1,M7
0.479000983,0.54696312,0,M7
0.455975791,0.466024294,0,M7
0.632668951,0.62214094,1,M7
0.494155581,0.418583118,0,M7
0.365407989,0.542021831,1,M7
0.457270898,0.466618033,0,M7
0.45207848,0.486956511,1,M7
0.418713949,0.366133276,1,M7
0.669603874,0.667075378,1,M7
0.726791808,0.635906041,1,M7
0.815735808,0.632985691,1,M7
0.776565374,0.783695265,1,M7
0.595686919,0.548064336,1,M7
0.716949081,0.73637968,1,M7
0.75458786,0.679466949,1,M7
0.75304992,0.690757239,1,M7
0.726712887,0.634982132,1,M7
0.776142267,0.783392223,1,M7
0.669255673,0.665741889,0,M7
0.815895287,0.632850946,0,M7
0.752207768,0.689934843,1,M7
0.754202304,0.679220127,1,M7
0.717901295,0.737040099,1,M7
0.59521186,0.548328004,0,M7
0.548933769,0.629373626,1,M7
0.678154195,0.526495558,1,M7
0.677277341,0.526272627,0,M7
0.6782834,0.527492829,1,M7
0.547562574,0.62619011,1,M7
0.547535311,0.625806602,1,M7
0.532707112,0.478672231,0,M7
0.609551529,0.578623317,1,M7
0.693966412,0.691764297,1,M7
0.621694991,0.598884536,0,M7
0.531037147,0.478015869,1,M7
0.620270602,0.597746609,1,M7
0.531596035,0.478115172,0,M7
0.611531649,0.583320446,1,M7
0.693376012,0.692333079,0,M7
0.612157652,0.583935747,1,M7
0.693552392,0.692034112,1,M7
0.587806644,0.541510028,0,M7
0.784632307,0.769725382,1,M7
0.411068022,0.385241073,1,M7
0.753738283,0.758572907,0,M7
0.641653951,0.629480685,1,M7
0.78372857,0.768848032,1,M7
0.451052076,0.407591013,1,M7
0.588465565,0.543114574,1,M7
0.731413747,0.659994956,1,M7
0.410908486,0.385725456,1,M7
0.752908228,0.758165272,1,M7
0.641810784,0.628646581,1,M7
